date,equity
2024-10-15,13694738.24
2024-10-16,13276636.05
2024-10-17,13306120.91
2024-10-18,14015256.83
2024-10-21,13918804.79
2024-10-22,13989703.21
2024-10-23,13662566.28
2024-10-24,13880233.80
2024-10-25,13945148.77
2024-10-28,13793188.40
2024-10-29,13823018.08
2024-10-30,13878997.01
2024-10-31,14226580.59
2024-11-01,14189141.05
2024-11-04,14463079.88
2024-11-05,14911140.94
2024-11-06,14586281.22
2024-11-07,14694759.12
2024-11-08,14653523.05
2024-11-11,14684799.01
2024-11-12,14594456.79
2024-11-13,14948532.79
2024-11-14,14543344.82
2024-11-15,13913271.28
2024-11-18,13259380.56
2024-11-19,13488014.26
2024-11-20,13548165.39
2024-11-21,13560884.15
2024-11-22,13003789.53
2024-11-25,12647463.53
2024-11-26,12664168.36
2024-11-27,12957030.41
2024-11-28,12660637.29
2024-11-29,12791393.20
2024-12-02,13089411.09
2024-12-03,12810254.77
2024-12-04,12704786.17
2024-12-05,12697830.20
2024-12-06,12829865.95
2024-12-09,12560255.22
2024-12-10,12751641.72
2024-12-11,12674175.25
2024-12-12,13016177.70
2024-12-13,12611207.37
2024-12-16,12152787.00
2024-12-17,12081251.22
2024-12-18,11987215.18
2024-12-19,12018061.09
2024-12-20,12350972.84
2024-12-23,12432875.54
2024-12-24,12511138.39
2024-12-25,12399710.38
2024-12-26,12509597.21
2024-12-27,12899586.30
2024-12-30,12933862.42
2024-12-31,12681358.99
2025-01-02,12271005.88
2025-01-03,11803905.74
2025-01-06,11270019.25
2025-01-07,11657820.52
2025-01-08,11854462.72
2025-01-09,11920278.97
2025-01-10,11671951.70
2025-01-13,11601407.64
2025-01-14,11866438.34
2025-01-15,11687527.40
2025-01-16,11649895.72
2025-01-17,11687362.00
2025-01-20,11871221.05
2025-01-21,12034569.26
2025-01-22,12244359.83
2025-01-23,12046268.06
2025-01-24,12132145.16
2025-01-27,11658421.51
2025-02-05,11143602.34
2025-02-06,11356054.56
2025-02-07,11662785.60
2025-02-10,11804528.46
2025-02-11,11805228.74
2025-02-12,12002874.03
2025-02-13,11532967.75
2025-02-14,11488293.69
2025-02-17,11934404.34
2025-02-18,11799482.72
2025-02-19,11853744.81
2025-02-20,11960604.63
2025-02-21,12567169.86
2025-02-24,12980471.91
2025-02-25,12766918.09
2025-02-26,12725041.68
2025-02-27,12308573.69
2025-02-28,11732846.91
2025-03-03,11191004.50
2025-03-04,11362865.62
2025-03-05,11538514.04
2025-03-11,12070504.39
2025-03-12,12337539.95
2025-03-27,11144447.83
2025-03-28,11075764.82
2025-03-31,11291397.13
2025-04-01,11267482.96
2025-04-02,11376309.60
2025-04-03,10976387.86
2025-04-07,9797710.41
2025-04-08,9344826.58
2025-04-09,9358002.05
2025-04-10,9564752.60
2025-04-11,9585493.21
2025-04-14,9543488.89
2025-04-15,9481014.65
2025-04-16,9395400.47
2025-04-17,9427711.36
2025-04-18,9444447.33
2025-04-21,9474533.36
2025-04-22,9364444.46
2025-04-23,9455495.64
2025-04-24,9382341.88
2025-04-25,9424443.20
2025-04-28,9426939.58
2025-04-29,9224736.04
2025-04-30,9235687.56
2025-05-06,9329315.35
2025-05-07,9154335.95
2025-05-08,9311449.55
2025-05-09,9119820.15
2025-05-12,9206369.75
2025-05-13,9181672.34
2025-05-14,9252760.94
2025-05-15,9023478.54
2025-05-16,9041584.14
2025-05-19,9071537.74
2025-05-20,9206195.85
2025-05-21,9051318.95
2025-05-22,8961081.05
2025-05-23,8857450.65
2025-05-26,8999285.75
2025-05-27,8949488.35
2025-05-28,8981925.96
2025-05-29,9169972.06
2025-05-30,9069906.73
2025-06-03,9138895.17
2025-06-04,9194878.25
2025-06-05,9518161.36
2025-06-06,9499927.47
2025-06-09,9528089.60
2025-06-10,9639343.74
2025-06-11,9703616.90
2025-06-12,9771234.07
2025-06-13,9751911.26
2025-06-16,9946164.46
2025-06-17,9874406.67
2025-06-18,10044731.90
2025-06-19,10039438.14
2025-06-20,9997054.39
2025-06-23,10069959.66
2025-06-24,10255629.94
2025-06-25,10471286.24
2025-06-26,10574171.55
2025-06-27,10544905.87
2025-06-30,10736369.21
2025-07-01,10854655.28
2025-07-02,10625069.15
2025-07-03,11005298.03
2025-07-04,11001687.92
2025-07-07,10795164.82
2025-07-08,11374459.73
2025-07-09,11359139.65
2025-07-10,11226860.58
2025-07-11,11162604.53
2025-07-14,11370931.48
2025-07-15,12066115.44
2025-07-16,11858987.42
2025-07-17,12720407.40
2025-07-18,12502434.40
2025-07-21,12459718.40
2025-07-22,12534593.42
2025-07-23,12661173.44
2025-07-24,12950678.48
2025-07-25,13160819.53
2025-07-28,13700720.59
2025-08-18,15657658.25
2025-08-19,15950748.06
2025-08-20,15674673.48
2025-08-21,15268025.80
2025-08-22,15778403.24
2025-08-25,17142980.28
2025-08-26,16430468.63
2025-08-27,16965534.38
2025-08-28,19312144.04
2025-08-29,19521518.51
2025-09-01,20603386.45
2025-09-02,19527141.42
2025-09-03,20289873.98
2025-09-04,17695097.02
2025-09-05,19812875.77
2025-09-08,18384954.24
2025-09-09,17932370.16
2025-09-10,19243415.40
2025-09-11,21618758.18
2025-09-12,21162350.39
2025-09-15,20654163.53
2025-09-16,21057186.10
2025-09-17,20703104.31
2025-09-18,20464445.45
2025-09-19,20535317.43
2025-09-22,20340046.13
2025-09-23,20630944.57
2025-09-24,20364182.24
2025-09-25,20577535.35
2025-09-26,19964108.98
2025-09-29,20313763.85
2025-09-30,19741714.66
2025-10-09,19495715.89
2025-10-10,18861442.36
2025-10-13,18553639.96
2025-10-14,17598622.90
2025-10-15,18153119.97
2025-10-16,18338533.07
2025-10-17,18125554.70
2025-10-20,18761122.36
2025-10-21,20094060.26
2025-10-22,20033425.49
2025-10-23,19983687.16
2025-10-24,21492303.76
2025-10-27,22823322.19
2025-10-28,22636641.15
2025-10-29,22961017.44
2025-10-30,22228541.67
2025-10-31,20514651.83
2025-11-03,20730207.33
2025-11-04,20632538.46
2025-11-05,20692333.62
2025-11-06,21496235.31
2025-11-07,21225875.24
2025-11-10,20805644.89
2025-11-11,20107204.89
2025-11-12,20415183.21
2025-11-13,20264253.07
2025-11-14,19506563.56
2025-11-17,19914717.38
2025-11-18,19826686.74
2025-11-19,20019634.83
2025-11-20,20109038.35
2025-11-21,18904047.70
2025-11-24,18652689.69
2025-11-25,19396270.61
2025-11-26,20784861.97
2025-11-27,20682415.65
2025-11-28,20502324.77
2025-12-01,20788150.79
2025-12-02,20615866.78
2025-12-03,20279599.78
2025-12-04,20196102.49
2025-12-05,20570109.32
2025-12-08,22483559.77
2025-12-09,23222933.03
2025-12-10,23525474.90
2025-12-11,22908801.69
2025-12-12,23075358.79
2025-12-15,22351362.61
2025-12-16,21543117.14
2025-12-17,23069436.38
2025-12-18,22596908.75
2026-01-05,23582216.82
2026-01-06,23439967.31
2026-01-07,23921524.82
2026-01-08,23160240.13
2026-01-09,22832553.77
2026-01-12,23286457.42
2026-01-13,22383203.58
2026-01-14,22556183.56
2026-01-15,23393858.55
2026-01-16,23608180.25
2026-01-19,23134387.38
2026-01-20,22347361.31
2026-01-21,22568964.06
2026-01-22,23417479.83
2026-01-23,22406275.61
2026-01-26,22783501.00
2026-01-27,23536150.31
2026-01-28,23816586.53
2026-01-29,23229561.27
2026-02-06,21086505.35
2026-02-09,22289761.17
2026-02-10,22585906.03
2026-02-11,22925054.92
2026-02-12,23834237.86
2026-02-13,22804399.84
2026-02-24,23897660.86
2026-02-25,23846848.91
2026-02-26,24338392.01
2026-02-27,24638129.15
2026-03-02,25117149.60
2026-03-03,23903967.97
2026-03-04,24025192.37
2026-03-05,23717695.81
2026-03-06,24030890.29
2026-03-09,23963063.80
2026-03-10,24920271.36
2026-03-11,24723093.94
2026-03-12,24271972.57
2026-03-13,23660546.23
2026-03-16,23541572.93
2026-03-17,22723107.66
2026-03-18,23724547.43
2026-03-19,22880114.24
2026-03-20,22623948.08
2026-03-23,21624934.97
2026-03-24,22327751.30
2026-03-25,23013983.71
2026-03-26,23055066.20
2026-03-27,23219310.76
2026-03-30,23686135.40
2026-03-31,23425232.12
2026-04-01,23522377.39
2026-04-02,23385207.94
2026-04-03,24301289.52
2026-04-07,24695206.11
2026-04-08,25748120.74
2026-04-09,26641615.38
2026-04-10,26421943.05
2026-04-13,25881686.74
2026-04-14,26278277.46
2026-04-15,25692535.20
2026-04-16,26822446.97
2026-04-17,27183864.75
2026-04-20,27815250.56
2026-04-21,27545786.40
2026-04-22,28570372.26
2026-04-23,27752504.14
2026-04-24,27324321.05
2026-04-27,28457896.98
2026-04-28,28760315.93
2026-04-29,28826592.91
2026-04-30,28646520.91
2026-05-06,29220420.03
2026-05-07,31167934.56
2026-05-08,31772140.13
2026-05-11,32776706.73
2026-05-12,33381136.36
2026-05-13,33515703.02
2026-05-14,32830278.72
2026-05-15,31917038.45
2026-05-18,32564252.22
2026-05-19,32365803.01
2026-05-20,32254110.85
2026-05-21,30813343.71
2026-05-22,32501013.61
2026-05-25,32614336.54
2026-05-26,31890036.50
2026-05-27,31620775.50
2026-05-28,32175438.53
2026-05-29,32086383.60
2026-06-01,30073295.63
2026-06-02,32278933.88
2026-06-03,34239980.16
2026-06-04,34832629.47
2026-06-05,33499256.81
2026-06-08,32591356.17
2026-06-09,34499726.57
2026-06-10,33048437.99
2026-06-11,33298086.45
2026-06-12,33858850.93
2026-06-15,35992809.44
2026-06-16,36542850.98
2026-06-17,37321203.55
2026-06-18,38130322.15
2026-06-22,39031423.98
2026-06-23,39730851.63
2026-06-24,39987793.32
2026-06-25,41381961.04
2026-06-26,39485121.78
2026-06-29,37919447.55
2026-06-30,39289474.35
2026-07-01,38324864.02
